,id,rem_diz,rem_evro,rem_kosm,rooms_size,balcony,logia,dvor_view,street_view,merged_toilet,split_toilet,kids_allowed,pets_allowed,furn_in_rooms,furn_at_kitchen,bath,shower,washing,aircon,dishwaser,tv,freezer,internet,phone,ceiling_height,pass_lift,gruz_lift,trashprovod,link
8359,274185097,0.0,1.0,0.0,21.4,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274185097
8360,272003973,0.0,0.0,1.0,20.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.74,2,0,1,https://www.cian.ru/rent/flat/272003973
8361,274624823,0.0,0.0,1.0,28.2,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2.48,1,1,1,https://www.cian.ru/rent/flat/274624823
8362,274811324,0.0,1.0,0.0,19.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274811324
8363,273075125,0.0,0.0,1.0,31.0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/273075125
8364,274181899,0.0,0.0,1.0,28.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274181899
8365,274508033,1.0,0.0,0.0,40.0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,2.64,4,0,1,https://www.cian.ru/rent/flat/274508033
8366,272686360,0.0,0.0,1.0,35.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.8,2,2,1,https://www.cian.ru/rent/flat/272686360
8367,272946771,0.0,1.0,0.0,30.0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2.8,3,0,1,https://www.cian.ru/rent/flat/272946771
8368,274949037,0.0,1.0,0.0,10.0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274949037
8369,274980230,0.0,1.0,0.0,26.599999999999998,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274980230
8370,273682541,0.0,1.0,0.0,31.1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2.8,1,2,1,https://www.cian.ru/rent/flat/273682541
8371,274964189,0.0,0.0,1.0,20.0,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,2.64,2,0,1,https://www.cian.ru/rent/flat/274964189
8372,274986166,0.0,0.0,1.0,19.0,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274986166
8373,272130029,0.0,0.0,1.0,18.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/272130029
8374,242459284,0.0,0.0,1.0,20.0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/242459284
8375,274107632,0.0,1.0,0.0,18.0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274107632
8376,234380698,0.0,1.0,0.0,16.0,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/234380698
8377,274352871,0.0,0.0,1.0,34.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/274352871
8378,273479493,0.0,0.0,1.0,35.0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0,2.64,2,1,1,https://www.cian.ru/rent/flat/273479493
8379,274753470,0.0,0.0,1.0,32.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274753470
8380,273875628,0.0,1.0,0.0,39.0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273875628
8381,269953685,1.0,0.0,0.0,28.0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,2.64,2,2,1,https://www.cian.ru/rent/flat/269953685
8382,271003942,0.0,1.0,0.0,47.599999999999994,2,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/271003942
8383,274320910,1.0,0.0,0.0,37.8,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/274320910
8384,274585358,1.0,0.0,0.0,79.1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.0,2,0,1,https://www.cian.ru/rent/flat/274585358
8385,274808612,1.0,0.0,0.0,23.099999999999998,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,4.0,1,1,0,https://www.cian.ru/rent/flat/274808612
8386,268442948,0.0,1.0,0.0,52.849999999999994,0,2,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,2.8,2,0,1,https://www.cian.ru/rent/flat/268442948
8387,274850937,1.0,0.0,0.0,20.299999999999997,0,0,0,1,0,2,0,0,1,1,0,1,1,1,0,0,1,1,0,4.6,1,1,0,https://www.cian.ru/rent/flat/274850937
8388,274357879,1.0,0.0,0.0,39.0,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,2,0,0,https://www.cian.ru/rent/flat/274357879
8389,274455170,0.0,1.0,0.0,30.0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0,2.8,2,2,1,https://www.cian.ru/rent/flat/274455170
8390,274252745,0.0,0.0,1.0,20.0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274252745
8391,274626341,0.0,1.0,0.0,20.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,2.8,1,1,1,https://www.cian.ru/rent/flat/274626341
8392,262491650,0.0,0.0,1.0,20.0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/262491650
8393,274807184,0.0,1.0,0.0,28.0,0,2,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274807184
8394,272857172,0.0,0.0,1.0,35.0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/272857172
8395,273895162,0.0,0.0,1.0,21.0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,4.6,0,1,0,https://www.cian.ru/rent/flat/273895162
8396,253844868,0.0,1.0,0.0,33.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,2,1,1,https://www.cian.ru/rent/flat/253844868
8397,274056626,0.0,0.0,1.0,43.4,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274056626
8398,274936228,0.0,1.0,0.0,54.0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,2.8,2,1,1,https://www.cian.ru/rent/flat/274936228
8399,274372267,0.0,0.0,1.0,19.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274372267
8400,274965724,0.0,0.0,1.0,19.0,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274965724
8401,274778335,0.0,0.0,1.0,19.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274778335
8402,271201391,0.0,0.0,1.0,28.0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/271201391
8403,166356281,0.0,0.0,1.0,20.0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/166356281
8404,271985937,0.0,0.0,1.0,17.0,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/271985937
8405,274930715,0.0,1.0,0.0,18.2,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,2.64,1,1,0,https://www.cian.ru/rent/flat/274930715
8406,265518319,0.0,0.0,1.0,20.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,3,1,1,https://www.cian.ru/rent/flat/265518319
8407,274329758,0.0,0.0,1.0,24.5,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274329758
8408,247794156,0.0,1.0,0.0,15.0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/247794156
8409,274645064,0.0,0.0,1.0,28.0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.7,2,2,1,https://www.cian.ru/rent/flat/274645064
8410,274447880,0.0,0.0,1.0,30.099999999999998,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274447880
8411,274803323,0.0,0.0,1.0,31.0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274803323
8412,274881646,0.0,0.0,1.0,24.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274881646
8413,274503091,0.0,0.0,1.0,19.0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/274503091
8414,274732289,1.0,0.0,0.0,20.0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274732289
8415,274807997,0.0,0.0,1.0,30.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274807997
8416,274673939,0.0,0.0,1.0,35.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/274673939
8417,274598030,0.0,0.0,1.0,35.699999999999996,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274598030
8418,268983705,0.0,1.0,0.0,35.0,0,2,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,2.8,1,1,1,https://www.cian.ru/rent/flat/268983705
8419,274736292,0.0,1.0,0.0,38.0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/274736292
8420,189495542,0.0,1.0,0.0,35.0,2,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/189495542
8421,272760500,0.0,1.0,0.0,55.0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.74,2,0,1,https://www.cian.ru/rent/flat/272760500
8422,274806377,0.0,1.0,0.0,43.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274806377
8423,273599356,0.0,1.0,0.0,44.8,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2.5,1,0,1,https://www.cian.ru/rent/flat/273599356
8424,273094173,0.0,0.0,1.0,46.0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/273094173
8425,273265069,0.0,1.0,0.0,55.0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,2.6,1,0,1,https://www.cian.ru/rent/flat/273265069
8426,274828319,1.0,0.0,0.0,42.0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,2.75,1,1,1,https://www.cian.ru/rent/flat/274828319
8427,274844397,0.0,1.0,0.0,42.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.8,2,1,1,https://www.cian.ru/rent/flat/274844397
8428,274450512,0.0,1.0,0.0,72.0,1,0,1,1,2,1,1,0,1,1,0,0,1,1,1,1,1,1,0,2.8,2,2,1,https://www.cian.ru/rent/flat/274450512
8429,274268671,1.0,0.0,0.0,80.0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3.0,1,1,1,https://www.cian.ru/rent/flat/274268671
8430,274949014,0.0,0.0,1.0,19.599999999999998,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/274949014
8431,274876585,0.0,0.0,1.0,20.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274876585
8432,274790919,0.0,0.0,1.0,15.0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,2.75,2,0,1,https://www.cian.ru/rent/flat/274790919
8433,274939306,0.0,1.0,0.0,19.88,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274939306
8434,274985435,0.0,0.0,1.0,22.0,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274985435
8435,274668940,0.0,0.0,1.0,18.0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274668940
8436,232324484,0.0,0.0,1.0,20.0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2.64,1,0,1,https://www.cian.ru/rent/flat/232324484
8437,274609399,0.0,0.0,1.0,16.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274609399
8438,274144046,0.0,1.0,0.0,17.5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2.64,1,1,0,https://www.cian.ru/rent/flat/274144046
8439,214488843,0.0,0.0,1.0,19.0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,2.7,1,0,0,https://www.cian.ru/rent/flat/214488843
8440,274108095,0.0,0.0,1.0,20.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274108095
8441,274659093,0.0,0.0,1.0,20.0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274659093
8442,274344816,0.0,0.0,1.0,18.0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.64,2,2,1,https://www.cian.ru/rent/flat/274344816
8443,274076062,0.0,0.0,1.0,20.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274076062
8444,273816200,0.0,0.0,1.0,20.0,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273816200
8445,272590139,0.0,0.0,1.0,20.0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/272590139
8446,274424058,1.0,0.0,0.0,16.099999999999998,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274424058
8447,273773309,0.0,0.0,1.0,32.0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/273773309
8448,265168258,0.0,0.0,1.0,21.0,0,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/265168258
8449,273588824,0.0,0.0,1.0,19.0,1,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/273588824
8450,274213843,0.0,0.0,1.0,34.0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274213843
8451,274672044,0.0,0.0,1.0,21.0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,2.6,1,1,1,https://www.cian.ru/rent/flat/274672044
8452,274790930,0.0,0.0,1.0,19.0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274790930
8453,274939032,0.0,0.0,1.0,20.0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274939032
8454,273180682,0.0,0.0,1.0,20.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,2.64,2,0,1,https://www.cian.ru/rent/flat/273180682
8455,271493008,0.0,0.0,1.0,33.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/271493008
8456,274239999,0.0,0.0,1.0,20.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274239999
8457,274826492,0.0,0.0,1.0,20.0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274826492
8458,274437692,0.0,0.0,0.0,30.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274437692
8459,274539838,0.0,0.0,1.0,18.0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274539838
8460,274384599,0.0,0.0,1.0,20.0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,3,0,1,https://www.cian.ru/rent/flat/274384599
8461,274641461,0.0,0.0,1.0,20.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274641461
8462,268999474,0.0,0.0,1.0,20.0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/268999474
8463,157322601,0.0,0.0,1.0,20.0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,0,2.65,2,1,1,https://www.cian.ru/rent/flat/157322601
8464,274008438,0.0,0.0,1.0,28.7,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274008438
8465,274953723,0.0,0.0,1.0,21.0,0,2,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274953723
8466,271180365,0.0,0.0,1.0,39.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.5,2,0,1,https://www.cian.ru/rent/flat/271180365
8467,271568814,0.0,0.0,1.0,22.0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/271568814
8468,274804935,0.0,0.0,1.0,18.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/274804935
8469,274966125,0.0,0.0,1.0,22.0,0,2,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274966125
8470,274826902,0.0,1.0,0.0,15.0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274826902
8471,273852156,0.0,0.0,1.0,19.0,0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/273852156
8472,193227466,0.0,1.0,0.0,20.0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2.64,1,0,1,https://www.cian.ru/rent/flat/193227466
8473,274055479,0.0,0.0,1.0,18.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,4,0,1,https://www.cian.ru/rent/flat/274055479
8474,274033519,0.0,0.0,1.0,34.0,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274033519
8475,249099530,0.0,0.0,1.0,20.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,2,1,https://www.cian.ru/rent/flat/249099530
8476,274991801,0.0,0.0,1.0,17.0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274991801
8477,274222739,0.0,1.0,0.0,30.0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/274222739
8478,274997794,0.0,0.0,1.0,18.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/274997794
8479,274394367,0.0,1.0,0.0,19.0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274394367
8480,274963834,0.0,0.0,1.0,34.0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274963834
8481,274976330,0.0,0.0,1.0,27.299999999999997,2,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,2.6,2,0,1,https://www.cian.ru/rent/flat/274976330
8482,273554503,0.0,0.0,1.0,15.0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,2.7,1,2,1,https://www.cian.ru/rent/flat/273554503
8483,273084807,0.0,0.0,1.0,24.0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273084807
8484,274614022,0.0,0.0,1.0,47.599999999999994,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,2.6,1,0,1,https://www.cian.ru/rent/flat/274614022
8485,274899332,0.0,0.0,1.0,15.0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,2.7,1,1,1,https://www.cian.ru/rent/flat/274899332
8486,274970573,0.0,0.0,1.0,37.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,2.6,1,1,1,https://www.cian.ru/rent/flat/274970573
8487,274575815,1.0,0.0,0.0,27.02,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274575815
8488,274495174,0.0,0.0,1.0,31.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1,1,1,https://www.cian.ru/rent/flat/274495174
8489,254479375,0.0,1.0,0.0,40.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/254479375
8490,274446440,0.0,1.0,0.0,27.0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,2.64,1,1,1,https://www.cian.ru/rent/flat/274446440
8491,273890373,0.0,0.0,1.0,32.0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/273890373
8492,274452974,0.0,1.0,0.0,22.0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,2.64,1,0,1,https://www.cian.ru/rent/flat/274452974
8493,274635724,0.0,0.0,1.0,24.5,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,3.6,1,0,0,https://www.cian.ru/rent/flat/274635724
8494,271245512,0.0,0.0,1.0,17.0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,2.6,1,1,1,https://www.cian.ru/rent/flat/271245512
8495,273219842,0.0,0.0,1.0,20.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.8,2,2,1,https://www.cian.ru/rent/flat/273219842
8496,274903233,1.0,0.0,0.0,12.0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,2.64,1,1,0,https://www.cian.ru/rent/flat/274903233
8497,273252183,0.0,0.0,1.0,34.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/273252183
8498,272388465,0.0,0.0,1.0,2.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/272388465
8499,274952705,0.0,0.0,1.0,15.0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274952705
8500,274898394,0.0,0.0,1.0,28.0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274898394
8501,273846336,0.0,0.0,1.0,19.0,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2.7,3,1,1,https://www.cian.ru/rent/flat/273846336
8502,274899328,0.0,0.0,1.0,29.4,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274899328
8503,272537191,0.0,0.0,1.0,38.0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/272537191
8504,267368708,0.0,0.0,1.0,34.0,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/267368708
8505,274620340,1.0,0.0,0.0,20.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,2.64,1,1,1,https://www.cian.ru/rent/flat/274620340
8506,269311092,0.0,1.0,0.0,35.0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,2.64,2,0,1,https://www.cian.ru/rent/flat/269311092
8507,273862746,0.0,0.0,1.0,33.0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/273862746
8508,274083303,0.0,0.0,1.0,21.0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/274083303
8509,234699937,0.0,0.0,1.0,34.0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,2.64,2,0,1,https://www.cian.ru/rent/flat/234699937
